sample_name,Target,0,1,2,3,4,5,6,7,8,9,cas9_score,nick_to_pegRNA,dPAM,PE3b,RTT_GC,RTT_length,PBS_GC,PBS_length,N_subsitution,N_deletion,N_insertions,Target_pos,Target_end_flank
FIG4H_HEK3_1TDEL_5GC,68.93797333,0.777509,0.0902632,0.096074,0.0912059,0.0849314,0.0910834,0.0880926,0.118704,0.1507,0.166574,63.265,90,1,0,0.575757576,33,0.615384615,13,2,1,0,1,28
FIG4H_HEK3_2GC_6GT,59.76122867,0.768536,0.0912361,0.0957178,0.0909483,0.0846073,0.090736,0.0877717,0.118702,0.1507,0.166574,63.265,90,1,0,0.529411765,34,0.615384615,13,2,0,0,2,28
FIG4H_RNF2_1-2CTDEL_6GT,55.98443963,0.0411159,0.354599,0.428658,0.0555528,0,0.0403307,0.0889007,0.09293,0.0857145,0,52.23,41,1,0,0.416666667,12,0.333333333,15,1,2,0,1,8
FIG4H_RNF2_1AINS_5GC,60.0715201,0.213136,0.363678,0.438135,0.284301,0,0.195179,0.21256,0.0221442,0.0230217,0.232753,52.23,41,1,0,0.466666667,15,0.333333333,15,1,0,1,1,9
FIG4H_RNF2_1CA_5GT,62.99544317,0.130155,0.536576,0.647984,0.174858,0,0.142085,0.154946,0.0344375,0.271068,0.276667,52.23,41,1,0,0.357142857,14,0.333333333,15,2,0,0,1,9
FIG4H_RNF2_2AAIN_3-4GADEL,31.0591051,0.105523,0.583724,0.704985,0.141365,0,0.124801,0.13605,0.0515523,0.106193,0.14971,52.23,41,0,0,0.428571429,14,0.333333333,15,1,1,1,2,10
FIG5A_HEK293T_HBB_INSTALL_PE3,47.0993867,0,0.0544266,0.45286,0.486153,0.474038,0.374986,0,0.0224091,0.0330876,0.0371544,54.658,72,0,0,0.5,14,0.615384615,13,1,0,0,4,10
FIG5A_HEK293T_SCD_HBB_CORRPAM_PE3,58.39412493,0,0.0460061,0.490626,0.52673,0.51658,0.415416,0,0.0285069,0.0425329,0.0478383,54.658,72,1,0,0.5,14,0.615384615,13,1,0,0,5,9
FIG5A_HEK293T_SCD_HBB_CORR_PE3,53.8414624,0,0.0460061,0.490626,0.52673,0.51658,0.415416,0,0.0285069,0.0425329,0.0478383,54.658,72,0,0,0.5,14,0.615384615,13,1,0,0,4,10
FIG5C_HEK293T_PRNP_G127V_PE3,54.56097483,0.0480402,0.182728,0.235516,0.0312821,0.0240813,0.403503,0.457102,0.495746,0.510132,0.302574,46.11,72,1,0,0.5,12,0.833333333,12,1,0,0,6,6
FIG5E_HEK293T_HBB_INSTALL_PE3,43.5103238,0,0.0544266,0.45286,0.486153,0.474038,0.374986,0,0.0224091,0.0330876,0.0371544,54.658,72,0,0,0.5,14,0.615384615,13,1,0,0,4,10
FIG5E_HEK293T_HEK3_1TG_PE3,53.24303273,0.794773,0.284468,0.277751,0.291675,0.312424,0.329015,0.0184348,0.0228877,0.0105403,0,63.265,90,0,0,0.6,10,0.615384615,13,1,0,0,1,9
FIG5E_HEK293T_PRNP_6GT_PE3,54.56097483,0.0480402,0.182728,0.235516,0.0312821,0.0240813,0.403503,0.457102,0.495746,0.510132,0.302574,46.11,72,1,0,0.5,12,0.833333333,12,1,0,0,6,6
FIG5E_HEK293T_RNF2_1CG_PE3,44.3991034,0.254212,0.390318,0.471,0.340184,0,0.332571,0.363278,0.0593415,0.418499,0.46801,52.23,41,0,0,0.5,14,0.333333333,15,1,0,0,1,13
FIG5E_HEK293T_SCD_HBB_CORRECTPAM_PE3,58.18685333,0,0,0.545919,0.58615,0.580005,0.492796,0,0.0133636,0,0.263946,54.658,72,1,0,0.428571429,14,0.615384615,13,1,0,0,5,9
FIG5G_HEK293T_HEK3_6XHIS_PE3,65.24494837,0.86526,0.104759,0.0973491,0.0917368,0.0850227,0.0911812,0.0881772,0.118703,0.1507,0.166574,63.265,90,1,0,0.519230769,52,0.615384615,13,0,0,18,1,33
